"recoveries","collection_recovery_fee","last_week_pay","int_rate","initial_list_status","loan_status"
0,0,13,6.89,"w","0"
0,0,44,7.89,"w","0"
0,0,82,13.98,"w","0"
0,0,4,15.41,"w","0"
0,0,65,17.57,"w","1"
0,0,13,15.61,"f","0"
0,0,17,14.65,"f","0"
0,0,156,6.03,"w","1"
0,0,9,13.99,"w","0"
0,0,44,11.53,"w","0"
0,0,65,13.35,"f","0"
0,0,57,12.39,"w","0"
0,0,57,6.03,"f","0"
0,0,26,9.17,"w","0"
0,0,65,7.12,"f","0"
0,0,87,9.67,"f","1"
0,0,31,16.99,"f","0"
0,0,4,9.99,"w","0"
0,0,152,11.14,"w","0"
0,0,56,11.44,"f","1"
0,0,26,7.26,"w","0"
0,0,65,8.39,"w","0"
0,0,21,15.8,"f","1"
0,0,109,20.5,"f","0"
0,0,31,13.33,"w","0"
0,0,8,13.53,"f","1"
0,0,78,11.14,"f","1"
0,0,4,7.26,"w","0"
0,0,9,11.53,"w","0"
0,0,56,17.1,"f","0"
0,0,61,14.31,"w","0"
0,0,13,7.89,"w","0"
0,0,100,16.78,"w","1"
0,0,4,11.99,"w","0"
0,0,13,22.99,"w","0"
0,0,44,13.99,"w","0"
0,0,109,20.2,"f","0"
0,0,83,6.03,"f","0"
0,0,117,17.76,"f","0"
0,0,9,7.26,"w","0"
0,0,78,14.49,"w","0"
0,0,44,8.18,"f","0"
0,0,13,10.99,"w","0"
0,0,35,6.68,"w","0"
0,0,22,5.32,"w","0"
0,0,43,12.99,"w","1"
0,0,17,9.17,"f","0"
0,0,9,9.17,"f","0"
0,0,22,9.17,"w","0"
0,0,70,16.29,"f","1"
0,0,83,21.99,"f","0"
0,0,4,18.75,"f","0"
0,0,139,12.12,"w","0"
0,0,9,11.49,"w","0"
0,0,4,7.89,"w","1"
0,0,100,7.9,"f","0"
0,0,83,8.39,"f","0"
0,0,131,19.52,"w","0"
0,0,39,12.99,"f","1"
0,0,4,9.76,"w","0"
0,0,96,17.57,"f","0"
0,0,91,14.64,"f","0"
0,0,39,13.33,"w","0"
0,0,100,17.57,"f","0"
0,0,65,13.98,"f","0"
0,0,22,19.99,"w","0"
0,0,26,18.25,"w","0"
0,0,61,7.69,"w","0"
0,0,65,7.69,"f","0"
2153.36,387.6048,39,14.16,"w","0"
0,0,43,19.52,"f","0"
0,0,22,9.17,"f","0"
0,0,70,7.12,"f","0"
0,0,35,13.33,"f","0"
0,0,35,21.67,"w","0"
0,0,22,8.39,"f","1"
0,0,61,10.99,"w","1"
0,0,13,10.99,"w","0"
0,0,144,7.62,"f","0"
0,0,39,5.93,"w","0"
0,0,4,10.64,"w","0"
0,0,95,17.57,"f","0"
0,0,152,18.49,"f","0"
0,0,35,17.86,"w","1"
0,0,117,20.2,"f","0"
0,0,39,14.65,"f","0"
0,0,17,16.55,"w","0"
0,0,17,18.25,"w","0"
0,0,17,18.25,"w","0"
0,0,65,21.48,"w","1"
0,0,22,12.69,"f","0"
0,0,17,15.61,"f","0"
0,0,39,9.99,"w","0"
0,0,9,18.2,"f","0"
0,0,117,9.99,"f","0"
0,0,13,17.57,"w","0"
0,0,100,18.25,"f","0"
0,0,65,14.49,"w","0"
0,0,65,15.61,"w","0"
0,0,35,18.25,"w","0"
0,0,43,12.69,"f","0"
0,0,48,10.49,"w","0"
0,0,83,17.57,"w","0"
0,0,17,8.19,"f","1"
0,0,39,15.8,"f","1"
0,0,31,19.52,"f","1"
0,0,122,17.56,"f","0"
0,0,13,7.89,"w","0"
0,0,52,17.14,"f","0"
0,0,22,10.99,"w","0"
0,0,52,14.99,"w","0"
0,0,91,17.57,"w","0"
0,0,13,19.19,"w","0"
0,0,35,13.33,"f","0"
0,0,22,16.55,"w","0"
0,0,61,14.31,"w","0"
0,0,104,16.99,"f","0"
0,0,117,13.68,"f","1"
0,0,56,17.86,"w","0"
0,0,13,6,"w","0"
0,0,161,12.12,"w","0"
0,0,26,11.53,"w","0"
0,0,91,12.49,"f","0"
0,0,26,14.3,"f","1"
1664.07,16.6407,4,17.56,"f","0"
0,0,70,11.99,"f","1"
0,0,4,6.24,"w","0"
0,0,26,15.1,"w","1"
0,0,61,6.49,"f","0"
0,0,70,7.69,"w","0"
0,0,9,13.33,"f","1"
0,0,26,9.17,"w","0"
0,0,74,10.99,"f","1"
0,0,135,7.62,"f","0"
0,0,43,10.64,"f","1"
0,0,113,18.55,"f","0"
0,0,100,24.5,"w","0"
0,0,57,17.77,"f","0"
0,0,44,8.9,"w","1"
0,0,43,17.1,"w","0"
0,0,48,6.99,"f","0"
0,0,87,10.99,"w","0"
0,0,52,11.99,"f","0"
0,0,65,11.67,"w","0"
0,0,44,11.53,"w","0"
0,0,91,19.99,"f","0"
0,0,104,16.29,"f","0"
0,0,74,7.69,"f","0"
0,0,156,13.11,"f","0"
0,0,17,9.99,"w","0"
0,0,44,12.69,"w","0"
0,0,161,17.77,"f","1"
0,0,100,14.47,"f","0"
0,0,104,9.67,"f","0"
0,0,39,13.33,"w","0"
0,0,26,17.14,"f","1"
0,0,65,14.99,"w","0"
0,0,44,13.33,"w","0"
0,0,121,8.9,"f","1"
0,0,9,9.99,"f","0"
0,0,35,19.52,"w","0"
0,0,39,11.53,"w","0"
0,0,31,10.99,"w","0"
0,0,65,12.99,"f","1"
0,0,43,14.65,"w","0"
0,0,48,12.99,"w","1"
0,0,39,16.29,"f","0"
0,0,18,12.69,"w","1"
0,0,44,9.17,"w","0"
0,0,83,24.99,"w","0"
0,0,13,10.99,"f","0"
0,0,9,8.18,"f","0"
0,0,156,21.49,"f","1"
0,0,39,25.8,"w","0"
0,0,52,12.99,"f","0"
0,0,35,7.49,"w","1"
0,0,39,16.55,"f","0"
0,0,122,10.99,"f","0"
0,0,43,12.29,"w","0"
0,0,104,11.99,"f","0"
0,0,78,7.62,"f","1"
0,0,91,19.99,"f","0"
0,0,26,12.29,"f","0"
0,0,4,16.99,"f","0"
0,0,48,22.95,"f","1"
0,0,65,8.39,"w","0"
0,0,131,14.33,"f","0"
0,0,31,14.65,"f","0"
0,0,13,9.99,"w","0"
0,0,117,15.22,"f","1"
0,0,78,18.24,"f","0"
0,0,9,7.89,"w","0"
0,0,17,12.29,"w","0"
0,0,113,15.1,"f","0"
0,0,22,9.99,"f","1"
0,0,9,17.57,"w","0"
0,0,26,13.99,"w","0"
0,0,43,18.25,"f","0"
0,0,117,20.2,"f","0"
0,0,9,13.99,"f","1"
0,0,39,19.52,"f","1"
0,0,61,13.98,"w","0"
0,0,87,11.99,"w","0"
0,0,87,8.9,"w","0"
0,0,48,8.19,"w","0"
0,0,61,15.99,"w","0"
0,0,65,17.1,"f","1"
0,0,4,17.86,"f","1"
0,0,13,10.99,"w","0"
0,0,83,14.99,"f","0"
0,0,56,8.19,"f","1"
0,0,4,17.86,"w","0"
0,0,96,6.62,"f","0"
0,0,57,14.99,"w","0"
0,0,52,10.99,"w","1"
0,0,74,15.61,"w","0"
0,0,31,14.65,"w","0"
0,0,48,9.49,"w","0"
0,0,48,20.49,"f","0"
0,0,87,10.15,"w","0"
0,0,52,8.39,"w","1"
0,0,65,14.49,"w","0"
0,0,126,10.64,"f","0"
0,0,91,17.57,"f","0"
0,0,48,8.19,"f","0"
0,0,61,14.64,"f","1"
0,0,22,12.29,"f","0"
0,0,78,13.67,"f","1"
0,0,109,7.9,"f","1"
0,0,61,6.62,"w","1"
0,0,52,8.67,"f","0"
0,0,135,10.16,"f","0"
0,0,43,13.35,"w","0"
0,0,44,10.99,"w","0"
0,0,70,18.99,"w","0"
0,0,48,8.19,"w","0"
0,0,30,10.49,"w","0"
0,0,13,9.99,"w","1"
0,0,109,21.7,"f","0"
0,0,78,9.67,"w","1"
0,0,9,7.26,"w","0"
0,0,13,8.18,"w","0"
0,0,13,7.69,"f","1"
0,0,152,14.09,"w","1"
0,0,13,9.17,"w","0"
0,0,91,20.49,"w","0"
0,0,122,15.88,"w","0"
0,0,13,12.69,"w","0"
0,0,70,12.12,"w","1"
0,0,35,14.65,"f","0"
0,0,52,23.43,"w","1"
0,0,65,10.99,"f","0"
676.98,121.8564,61,14.33,"f","0"
0,0,35,15.61,"w","0"
0,0,22,8.18,"w","0"
0,0,35,12.49,"f","1"
0,0,35,10.99,"f","0"
0,0,18,15.61,"w","1"
0,0,13,13.33,"w","0"
0,0,26,18.55,"w","0"
0,0,9,12.05,"w","0"
0,0,13,5.32,"w","0"
0,0,4,16.55,"w","0"
0,0,4,12.59,"w","0"
0,0,30,9.49,"w","1"
0,0,17,12.29,"w","0"
0,0,70,14.49,"w","0"
0,0,31,12.69,"w","0"
0,0,74,14.49,"f","0"
0,0,26,7.26,"w","0"
0,0,13,12.69,"w","0"
0,0,22,8.18,"w","0"
0,0,65,13.35,"w","0"
0,0,113,17.76,"f","0"
0,0,48,7.12,"w","1"
0,0,30,20.5,"f","1"
0,0,117,6.03,"f","0"
0,0,44,16.55,"f","0"
0,0,48,12.49,"w","1"
0,0,57,14.99,"f","1"
0,0,13,23.99,"w","0"
0,0,22,14.49,"f","1"
0,0,31,13.33,"w","0"
0,0,100,20.5,"w","0"
0,0,31,8.39,"f","1"
0,0,78,10.15,"w","0"
986.06,177.4908,17,15.61,"f","0"
0,0,22,21.99,"f","0"
0,0,52,13.67,"f","1"
0,0,26,16.55,"w","0"
0,0,96,17.1,"f","1"
0,0,22,15.61,"f","0"
0,0,126,19.52,"f","0"
0,0,48,10.99,"f","1"
0,0,96,18.85,"f","1"
0,0,26,12.69,"w","0"
0,0,9,13.18,"f","0"
0,0,74,12.99,"w","1"
0,0,52,8.67,"w","0"
0,0,22,16.99,"w","0"
0,0,31,9.99,"w","0"
1217.71,219.1878,22,16.99,"w","0"
0,0,61,12.99,"f","0"
0,0,61,11.67,"w","0"
0,0,35,12.69,"w","1"
0,0,4,18.99,"w","0"
0,0,65,8.39,"w","0"
0,0,22,8.18,"f","0"
0,0,100,9.67,"f","1"
0,0,135,8.9,"f","1"
0,0,91,25.8,"w","0"
0,0,22,18.25,"f","0"
0,0,9,13.67,"w","0"
0,0,4,11.49,"f","0"
0,0,26,7.89,"w","0"
0,0,156,6.62,"f","1"
0,0,9,10.99,"f","0"
0,0,156,17.77,"f","1"
0,0,35,17.57,"f","1"
0,0,52,12.39,"w","0"
0,0,39,15.1,"w","1"
0,0,4,9.99,"w","0"
0,0,35,9.49,"f","1"
0,0,65,15.61,"w","0"
0,0,39,16.99,"w","0"
0,0,17,7.26,"w","0"
0,0,109,19.2,"f","0"
0,0,48,14.99,"w","0"
0,0,31,16.99,"w","0"
0,0,13,15.61,"w","0"
0,0,70,22.95,"f","1"
0,0,30,16.99,"f","1"
0,0,74,16.29,"w","0"
0,0,95,7.62,"f","0"
0,0,13,18.54,"w","1"
0,0,126,19.05,"f","1"
0,0,48,6.92,"f","0"
0,0,57,7.49,"w","0"
0,0,65,9.17,"w","0"
0,0,74,11.67,"f","0"
0,0,48,19.52,"f","0"
0,0,9,16.55,"w","0"
0,0,52,8.19,"w","0"
0,0,57,12.39,"f","0"
0,0,39,13.33,"f","0"
0,0,78,13.98,"w","0"
0,0,39,16.55,"f","0"
0,0,17,13.33,"w","0"
0,0,22,9.99,"w","0"
0,0,22,7.89,"w","0"
0,0,96,7.62,"f","0"
0,0,17,7.89,"w","0"
0,0,26,9.99,"w","0"
0,0,61,17.77,"f","1"
0,0,22,19.99,"f","0"
0,0,26,9.25,"w","1"
0,0,17,13.99,"w","0"
0,0,9,6.24,"w","0"
0,0,61,23.43,"f","0"
0,0,65,15.61,"w","0"
0,0,31,9.17,"w","0"
0,0,39,7.89,"f","0"
965.31,173.755799995,100,12.12,"f","0"
0,0,26,7.89,"w","0"
0,0,4,13.67,"w","0"
0,0,43,8.18,"w","0"
0,0,52,8.19,"w","0"
0,0,26,11.53,"w","0"
0,0,39,10.99,"f","0"
0,0,26,12.29,"w","0"
0,0,26,20.99,"w","0"
0,0,44,6.92,"f","0"
0,0,113,15.8,"f","1"
0,0,4,14.33,"w","0"
0,0,31,14.09,"f","1"
0,0,100,13.65,"w","0"
0,0,31,20.99,"w","0"
0,0,22,9.17,"f","0"
0,0,26,7.89,"w","0"
0,0,52,8.9,"w","1"
0,0,22,13.99,"w","0"
0,0,9,12.05,"f","0"
0,0,91,18.92,"f","0"
0,0,13,15.61,"w","0"
0,0,52,17.86,"w","0"
0,0,61,11.44,"w","0"
0,0,109,8.9,"w","0"
0,0,13,6.24,"w","0"
0,0,26,9.99,"f","0"
0,0,13,15.61,"w","0"
0,0,17,10.99,"w","0"
0,0,113,6.03,"f","0"
0,0,87,14.99,"w","0"
0,0,109,6.03,"w","1"
0,0,83,9.17,"f","0"
0,0,13,12.69,"w","0"
0,0,39,6.03,"f","1"
0,0,17,6.68,"w","1"
0,0,61,10.15,"w","0"
0,0,17,5.32,"w","0"
0,0,4,19.99,"f","0"
0,0,22,11.53,"w","0"
0,0,48,18.24,"f","1"
0,0,61,10.99,"w","0"
0,0,104,10.99,"f","0"
0,0,13,12.69,"w","0"
0,0,9,19.19,"f","0"
0,0,65,12.99,"f","0"
0,0,65,10.99,"f","0"
0,0,48,16.49,"f","0"
0,0,4,8.38,"w","0"
0,0,22,26.77,"f","0"
0,0,74,10.99,"w","0"
0,0,26,13.33,"f","0"
0,0,13,17.86,"w","0"
0,0,52,8.67,"w","0"
0,0,78,6.62,"f","1"
0,0,152,8.9,"f","1"
0,0,91,15.61,"w","0"
0,0,9,9.17,"w","0"
0,0,26,12.29,"w","0"
0,0,26,14.65,"w","0"
0,0,13,7.89,"w","0"
0,0,74,18.24,"w","1"
0,0,87,13.65,"w","0"
0,0,13,9.17,"f","0"
0,0,70,24.99,"f","0"
0,0,44,16.59,"w","1"
0,0,170,21.49,"f","0"
0,0,9,11.49,"f","0"
0,0,156,14.33,"f","1"
0,0,96,6.03,"f","1"
0,0,9,24.99,"f","0"
0,0,39,12.69,"f","0"
0,0,39,6.39,"f","0"
0,0,78,8.39,"f","0"
0,0,61,12.99,"w","0"
0,0,4,11.49,"w","0"
0,0,83,7.12,"f","0"
0,0,65,12.99,"f","0"
0,0,31,13.98,"w","0"
0,0,26,7.26,"w","0"
0,0,74,13.35,"f","0"
0,0,91,8.9,"w","0"
0,0,48,6.39,"f","0"
0,0,43,13.33,"f","0"
0,0,22,10.99,"f","1"
0,0,9,8.18,"w","0"
0,0,26,19.99,"w","0"
0,0,122,21.15,"w","0"
0,0,117,15.8,"f","0"
0,0,117,10.99,"w","0"
0,0,70,10.15,"w","0"
0,0,65,12.99,"w","0"
0,0,78,16.29,"w","0"
0,0,39,12.69,"w","0"
0,0,13,9.17,"f","0"
0,0,31,9.99,"w","0"
0,0,26,10.99,"f","0"
0,0,31,12.69,"w","0"
0,0,144,14.09,"w","0"
0,0,9,8.18,"w","0"
0,0,39,19.05,"f","0"
0,0,65,13.35,"w","0"
0,0,0,10.99,"f","1"
0,0,65,11.67,"f","0"
0,0,22,8.18,"w","0"
0,0,31,8.18,"w","0"
0,0,48,11.44,"w","0"
0,0,4,14.48,"w","0"
0,0,57,6.99,"w","0"
0,0,74,15.61,"w","1"
0,0,78,15.61,"w","0"
0,0,4,7.89,"w","0"
0,0,35,12.69,"w","0"
0,0,4,12.29,"f","1"
0,0,39,6.39,"f","0"
0,0,109,15.61,"w","0"
0,0,61,24.5,"w","0"
0,0,22,18.55,"w","0"
0,0,122,14.33,"f","1"
0,0,22,11.53,"w","0"
0,0,4,7.89,"f","0"
0,0,9,17.57,"w","0"
0,0,17,6.49,"w","1"
0,0,31,13.99,"f","0"
0,0,13,9.17,"f","0"
0,0,13,8.18,"w","0"
0,0,26,7.26,"w","1"
0,0,61,20.2,"f","1"
0,0,17,13.33,"w","0"
0,0,17,9.17,"w","0"
0,0,4,11.99,"f","0"
0,0,35,11.53,"w","0"
0,0,44,8.18,"f","0"
0,0,61,13.35,"f","0"
0,0,26,12.69,"f","0"
0,0,144,16.29,"w","0"
0,0,122,6.03,"w","1"
0,0,91,21.99,"w","0"
0,0,26,10.99,"w","0"
0,0,74,14.33,"f","1"
0,0,43,16.24,"w","1"
0,0,78,7.9,"f","1"
0,0,44,12.29,"w","0"
0,0,52,25.83,"w","0"
0,0,95,14.16,"f","0"
0,0,31,6.24,"w","0"
0,0,39,13.99,"f","0"
0,0,61,11.99,"f","0"
0,0,87,12.49,"w","0"
0,0,22,9.99,"w","0"
0,0,26,6.89,"w","0"
0,0,39,12.29,"w","0"
0,0,95,15.61,"f","0"
0,0,9,7.89,"f","0"
0,0,17,7.9,"f","1"
0,0,4,7.26,"w","0"
0,0,39,6.92,"w","0"
0,0,44,9.17,"w","0"
0,0,122,12.35,"f","0"
0,0,17,10.99,"w","0"
0,0,152,6.03,"f","0"
0,0,13,13.99,"w","0"
0,0,52,14.99,"f","0"
0,0,22,15.61,"f","0"
0,0,35,5.93,"w","0"
0,0,117,17.1,"f","0"
0,0,87,13.98,"f","0"
0,0,17,6.62,"w","1"
0,0,35,9.99,"w","0"
0,0,35,11.53,"f","0"
0,0,83,10.99,"f","0"
0,0,61,16.49,"w","0"
0,0,91,14.64,"w","0"
0,0,35,20.49,"w","0"
0,0,44,19.52,"f","0"
0,0,78,11.67,"f","0"
0,0,144,6.03,"f","0"
0,0,65,18.24,"f","0"
0,0,22,7.89,"w","0"
0,0,22,17.57,"w","0"
0,0,18,12.29,"w","1"
0,0,82,14.98,"f","0"
0,0,4,12.05,"w","0"
0,0,91,12.49,"f","0"
0,0,52,6.03,"f","0"
0,0,22,19.19,"w","0"
0,0,48,12.39,"f","0"
0,0,4,14.33,"w","0"
0,0,74,14.99,"f","0"
0,0,100,12.85,"f","0"
0,0,18,12.99,"w","1"
0,0,131,7.9,"f","1"
0,0,52,10.49,"f","0"
0,0,26,11.53,"f","0"
0,0,35,12.69,"w","0"
0,0,30,9.17,"w","1"
0,0,65,11.99,"f","1"
0,0,126,9.71,"f","0"
0,0,117,13.67,"f","0"
0,0,13,11.99,"f","1"
0,0,35,18.55,"f","0"
0,0,26,13.99,"f","0"
0,0,39,9.99,"w","0"
0,0,39,17.57,"f","0"
0,0,131,17.56,"w","0"
0,0,78,10.99,"f","1"
0,0,22,7.89,"w","1"
3075.3,30.6234,65,23.83,"f","0"
0,0,35,8.18,"w","0"
0,0,65,8.39,"w","0"
0,0,13,16.55,"w","0"
0,0,17,10.99,"w","0"
0,0,100,14.98,"f","0"
0,0,96,15.61,"f","0"
0,0,48,20.2,"w","1"
2971.41,534.8538,70,18.55,"f","0"
0,0,39,12.69,"w","0"
0,0,31,12.69,"w","0"
0,0,117,21.98,"f","1"
0,0,57,7.49,"w","0"
0,0,61,7.69,"w","1"
0,0,35,7.9,"f","1"
0,0,113,7.9,"w","0"
0,0,43,19.24,"f","0"
0,0,22,12.69,"w","0"
0,0,61,15.59,"w","0"
1265.84,12.6584000012,48,12.12,"f","0"
0,0,13,14.65,"w","0"
0,0,31,11.99,"f","1"
0,0,65,18.75,"f","0"
0,0,17,12.69,"w","0"
0,0,83,12.99,"w","0"
0,0,35,24.99,"w","0"
0,0,0,14.65,"w","1"
0,0,39,21.48,"w","1"
0,0,31,7.89,"f","0"
0,0,13,13.99,"w","0"
0,0,135,13.11,"f","0"
0,0,39,11.14,"f","1"
0,0,65,13.98,"f","1"
0,0,13,12.29,"w","0"
0,0,44,11.53,"w","0"
0,0,4,14.31,"w","1"
0,0,83,9.17,"w","0"
0,0,26,9.99,"w","0"
0,0,100,12.99,"f","1"
0,0,39,22.99,"w","0"
0,0,100,11.55,"w","1"
0,0,122,15.88,"w","1"
0,0,91,14.64,"w","0"
0,0,48,10.49,"w","0"
0,0,74,7.62,"w","0"
0,0,39,7.89,"f","0"
0,0,39,6.92,"w","0"
0,0,39,12.29,"w","0"
0,0,39,17.86,"f","0"
0,0,65,7.12,"f","0"
0,0,87,10.64,"f","1"
0,0,17,12.69,"w","0"
0,0,104,13.53,"f","1"
0,0,52,19.24,"f","0"
0,0,96,6.03,"w","0"
0,0,126,16.78,"w","0"
0,0,17,8.18,"f","1"
0,0,30,6.62,"f","1"
0,0,31,14.65,"w","0"
0,0,78,13.35,"w","0"
0,0,52,11.99,"f","0"
0,0,4,11.22,"w","0"
0,0,17,12.69,"w","0"
0,0,39,6.39,"f","0"
0,0,39,15.31,"f","1"
0,0,17,12.29,"f","0"
0,0,26,6.24,"f","0"
0,0,31,19.99,"w","0"
0,0,52,6.99,"w","0"
0,0,65,13.98,"f","0"
0,0,48,14.65,"f","0"
0,0,65,13.98,"w","0"
0,0,13,16.49,"f","1"
0,0,100,13.53,"f","0"
0,0,57,15.59,"w","0"
0,0,48,8.67,"w","0"
0,0,35,14.99,"w","1"
0,0,144,6.03,"w","0"
0,0,31,9.17,"f","0"
0,0,13,16.99,"w","0"
0,0,48,19.24,"f","0"
0,0,156,13.11,"w","1"
0,0,35,11.99,"f","1"
0,0,144,8.9,"f","0"
0,0,122,7.9,"f","1"
0,0,52,15.99,"w","0"
0,0,13,15.61,"w","0"
0,0,122,11.14,"f","1"
0,0,52,12.99,"w","1"
0,0,44,13.33,"f","0"
0,0,61,6.03,"f","0"
0,0,22,9.17,"w","0"
0,0,44,6.92,"w","0"
0,0,78,19.52,"w","0"
0,0,109,6.62,"w","0"
0,0,22,10.99,"w","0"
0,0,61,20.2,"f","0"
0,0,126,23.5,"w","0"
0,0,48,9.99,"w","0"
0,0,65,25.8,"f","0"
0,0,91,7.62,"f","0"
0,0,61,12.39,"w","0"
0,0,9,11.49,"f","0"
0,0,109,17.76,"f","0"
0,0,4,15.8,"f","1"
0,0,22,14.65,"f","0"
0,0,39,17.86,"f","0"
0,0,61,22.2,"f","1"
0,0,65,13.35,"f","0"
0,0,57,17.86,"w","0"
0,0,74,12.99,"w","0"
0,0,91,9.67,"w","0"
0,0,35,13.33,"w","0"
0,0,26,19.99,"w","0"
0,0,26,17.86,"w","0"
0,0,9,13.18,"f","0"
0,0,13,8.18,"w","0"
0,0,83,11.67,"w","0"
0,0,17,12.29,"f","0"
0,0,113,10.99,"w","0"
0,0,39,10.99,"w","0"
0,0,22,9.99,"f","1"
0,0,44,7.9,"w","0"
0,0,17,9.99,"w","0"
0,0,4,12.59,"f","0"
0,0,135,12.12,"f","1"
0,0,13,16.99,"w","0"
0,0,57,12.39,"f","0"
0,0,9,11.49,"w","0"
0,0,9,10.99,"w","0"
0,0,39,7.89,"w","0"
0,0,35,13.33,"f","0"
0,0,57,10.49,"f","0"
0,0,117,14.3,"w","0"
0,0,78,14.33,"f","1"
0,0,17,6.89,"w","0"
0,0,22,9.17,"w","0"
0,0,65,15.88,"f","1"
0,0,48,7.49,"w","1"
0,0,31,13.99,"f","0"
0,0,156,14.09,"f","1"
0,0,17,12.69,"w","0"
0,0,70,25.8,"f","0"
0,0,17,8.18,"w","0"
0,0,83,10.15,"w","0"
0,0,95,23.4,"w","0"
0,0,131,13.05,"f","0"
0,0,83,12.49,"w","0"
0,0,17,13.33,"f","0"
0,0,35,22.99,"w","0"
0,0,43,14.49,"w","1"
0,0,4,7.89,"w","0"
0,0,26,14.65,"w","0"
0,0,126,15.22,"f","0"
1187.22,11.8721999973,18,14.09,"f","0"
0,0,87,24.08,"f","0"
0,0,74,14.99,"f","0"
0,0,91,7.9,"w","0"
0,0,4,13.18,"f","0"
0,0,9,11.53,"f","1"
0,0,26,24.99,"f","0"
0,0,61,18.99,"f","0"
0,0,52,24.99,"w","0"
0,0,126,16.78,"f","0"
0,0,144,15.31,"f","0"
0,0,152,11.14,"f","0"
0,0,139,6.03,"w","1"
0,0,83,11.67,"w","0"
0,0,52,6.03,"w","0"
0,0,4,9.76,"w","0"
0,0,31,11.53,"f","0"
0,0,61,19.24,"w","0"
0,0,78,18.85,"f","1"
0,0,87,19.99,"w","0"
0,0,56,9.49,"f","0"
0,0,78,20.2,"f","0"
0,0,26,10.99,"f","1"
0,0,39,6.92,"f","0"
0,0,48,17.57,"f","1"
0,0,57,14.98,"f","1"
0,0,117,12.35,"w","1"
0,0,65,6.03,"f","0"
0,0,17,10.99,"w","0"
0,0,57,10.99,"w","1"
0,0,61,6.03,"f","0"
0,0,52,8.19,"w","0"
0,0,52,8.67,"f","0"
0,0,13,9.99,"w","0"
0,0,4,10.99,"w","1"
0,0,70,14.99,"f","0"
0,0,22,7.89,"w","0"
0,0,43,17.14,"f","0"
0,0,82,6.03,"w","1"
0,0,48,7.9,"f","1"
0,0,35,6.92,"f","0"
0,0,13,8.67,"w","1"
0,0,17,6.89,"f","0"
1714.82,308.667599999,30,8.9,"f","0"
0,0,109,7.9,"f","0"
0,0,48,7.89,"f","0"
0,0,56,16.49,"w","0"
0,0,31,12.99,"w","1"
0,0,117,11.99,"f","0"
0,0,104,11.14,"w","1"
0,0,48,22.99,"f","0"
0,0,17,15.61,"f","0"
0,0,0,14.48,"w","1"
0,0,35,17.57,"w","0"
0,0,31,13.33,"f","0"
0,0,78,13.35,"w","0"
0,0,117,17.1,"f","0"
0,0,95,12.99,"w","0"
21.84,0,61,17.27,"f","0"
0,0,156,18.49,"f","1"
0,0,4,13.18,"w","0"
0,0,35,25.8,"f","0"
0,0,83,14.99,"w","0"
0,0,13,8.9,"f","1"
0,0,104,11.99,"w","1"
0,0,65,7.12,"w","0"
0,0,31,6.92,"w","0"
0,0,74,7.69,"w","0"
0,0,52,10.49,"f","0"
0,0,39,9.99,"w","0"
0,0,9,5.32,"w","0"
0,0,96,14.64,"f","0"
0,0,48,19.99,"f","0"
0,0,22,8.18,"w","0"
0,0,61,7.9,"f","1"
0,0,35,9.99,"w","0"
0,0,65,16.29,"f","0"
0,0,35,24.99,"f","0"
0,0,91,14.64,"w","0"
0,0,74,20.2,"w","0"
0,0,31,8.18,"f","0"
0,0,26,13.33,"w","0"
0,0,26,12.69,"f","0"
0,0,56,10.16,"f","1"
0,0,91,16.59,"w","0"
0,0,70,20.99,"w","0"
0,0,35,15.99,"f","1"
0,0,13,22.99,"w","0"
0,0,52,10.16,"f","1"
0,0,9,13.18,"w","0"
0,0,17,10.99,"w","0"
0,0,39,13.33,"f","0"
0,0,17,9.17,"w","0"
0,0,26,13.99,"w","1"
0,0,35,10.99,"w","0"
0,0,109,15.1,"f","0"
0,0,56,17.14,"w","0"
0,0,48,11.67,"f","1"
0,0,17,16.55,"w","0"
0,0,35,13.33,"f","0"
0,0,26,12.69,"w","0"
0,0,91,14.16,"w","1"
0,0,65,8.39,"w","0"
0,0,35,6.39,"w","0"
0,0,109,9.67,"f","0"
0,0,4,10.99,"w","0"
0,0,39,12.69,"f","0"
0,0,48,18.25,"f","0"
0,0,22,13.99,"f","0"
0,0,43,17.57,"f","0"
0,0,9,7.89,"w","0"
0,0,91,14.64,"f","0"
0,0,70,7.69,"w","0"
0,0,26,21.99,"w","0"
0,0,91,13.65,"w","0"
0,0,26,12.69,"f","0"
0,0,104,13.98,"w","0"
0,0,26,12.29,"f","0"
0,0,39,11.53,"w","0"
0,0,65,15.31,"f","1"
0,0,156,20.49,"f","0"
0,0,113,14.3,"f","0"
0,0,22,9.99,"w","0"
0,0,48,16.29,"w","0"
0,0,17,9.99,"f","1"
0,0,26,10.99,"w","0"
0,0,78,7.12,"w","0"
0,0,35,13.33,"w","0"
0,0,139,21.98,"f","0"
0,0,22,5.32,"w","0"
0,0,31,11.53,"w","0"
0,0,61,15.31,"f","1"
0,0,113,7.9,"f","0"
0,0,13,9.99,"f","0"
0,0,4,10.64,"f","0"
0,0,17,13.98,"w","1"
0,0,17,15.61,"f","0"
0,0,161,16.29,"f","0"
0,0,96,15.61,"f","0"
0,0,31,12.29,"w","0"
0,0,70,13.35,"w","0"
0,0,70,12.49,"w","0"
0,0,57,12.12,"f","1"
0,0,26,16.99,"w","0"
0,0,26,7.26,"w","0"
