"recoveries","collection_recovery_fee","last_week_pay","int_rate","initial_list_status","loan_status"
0,0,122,13.11,"w","1"
0,0,13,7.89,"w","0"
0,0,61,6.49,"f","0"
0,0,35,14.65,"f","0"
0,0,9,8.18,"w","0"
0,0,104,14.47,"f","0"
0,0,39,15.8,"w","1"
0,0,74,13.98,"w","0"
0,0,78,9.67,"w","1"
0,0,91,8.9,"w","0"
0,0,126,24.89,"f","0"
0,0,135,16.29,"f","0"
0,0,9,13.67,"w","0"
0,0,117,17.1,"f","0"
0,0,70,6.49,"w","0"
0,0,9,8.18,"f","0"
0,0,113,7.62,"w","0"
0,0,44,15.61,"f","0"
0,0,26,16.55,"w","0"
0,0,139,17.77,"w","0"
0,0,95,15.31,"f","0"
0,0,78,24.99,"f","0"
0,0,9,12.05,"f","0"
0,0,31,12.29,"w","0"
0,0,39,17.86,"f","0"
0,0,26,7.89,"w","0"
0,0,52,10.49,"f","0"
0,0,100,7.62,"f","1"
0,0,43,15.88,"f","1"
0,0,26,6.89,"f","0"
0,0,13,18.55,"f","0"
0,0,39,13.33,"f","0"
0,0,65,13.35,"w","0"
0,0,70,13.35,"w","0"
0,0,109,12.99,"w","0"
0,0,9,19.52,"w","1"
0,0,56,8.67,"w","0"
0,0,131,16.78,"f","0"
0,0,61,15.99,"w","0"
0,0,17,13.33,"f","0"
0,0,65,24.5,"f","1"
0,0,70,10.99,"f","0"
0,0,35,9.67,"w","1"
0,0,100,6.03,"f","0"
0,0,22,16.99,"f","0"
0,0,57,17.1,"w","0"
0,0,65,6.49,"w","0"
0,0,26,10.99,"w","0"
0,0,39,16.55,"w","0"
0,0,83,9.17,"w","0"
0,0,31,9.99,"f","0"
0,0,48,12.39,"f","0"
0,0,9,14.33,"w","0"
0,0,44,14.09,"w","1"
0,0,26,12.69,"w","0"
0,0,61,8.67,"f","0"
0,0,48,6.92,"f","0"
0,0,91,19.22,"f","0"
0,0,9,9.99,"w","0"
0,0,65,20.99,"f","0"
0,0,4,13.67,"w","0"
0,0,113,12.35,"w","0"
0,0,4,9.17,"w","0"
0,0,65,9.17,"f","0"
0,0,13,10.99,"w","0"
0,0,48,16.49,"f","0"
0,0,39,7.89,"w","0"
0,0,52,23.99,"f","0"
0,0,4,7.89,"w","0"
0,0,17,7.89,"w","0"
0,0,4,10.99,"w","0"
0,0,22,6.89,"w","0"
0,0,61,16.49,"w","0"
0,0,87,18.25,"w","0"
0,0,17,15.61,"f","0"
0,0,113,13.05,"f","0"
0,0,39,12.29,"f","0"
0,0,9,12.05,"w","0"
0,0,17,17.57,"f","0"
0,0,31,7.26,"f","0"
0,0,26,13.33,"w","0"
0,0,13,7.89,"w","0"
0,0,156,7.9,"f","1"
0,0,139,8.9,"f","1"
0,0,35,13.33,"w","0"
0,0,139,6.03,"f","1"
1462.02,263.163599993,91,19.05,"f","0"
0,0,70,14.64,"w","1"
0,0,83,12.99,"w","0"
0,0,56,13.66,"f","0"
0,0,31,14.65,"w","0"
0,0,104,16.99,"w","0"
0,0,61,8.19,"w","0"
0,0,22,6.89,"w","0"
0,0,0,12.05,"f","1"
0,0,56,18.54,"w","0"
0,0,17,9.17,"w","0"
0,0,87,15.61,"w","0"
0,0,91,7.62,"w","0"
0,0,13,18.55,"f","0"
0,0,57,8.67,"w","0"
0,0,131,10.64,"f","0"
0,0,31,17.86,"f","0"
0,0,31,10.99,"w","0"
0,0,17,17.86,"w","0"
0,0,70,7.12,"w","0"
0,0,61,18.24,"w","0"
0,0,17,13.99,"w","0"
0,0,4,13.67,"w","0"
0,0,17,13.99,"w","0"
0,0,65,13.35,"w","0"
0,0,117,20.2,"f","0"
0,0,87,14.49,"w","0"
0,0,31,13.33,"w","0"
0,0,26,9.17,"w","0"
0,0,74,18.99,"f","0"
0,0,13,12.29,"f","0"
0,0,35,13.99,"w","0"
0,0,26,6.24,"w","0"
0,0,109,13.67,"f","0"
0,0,4,9.76,"w","0"
0,0,13,9.99,"f","0"
0,0,74,10.15,"w","0"
0,0,144,14.33,"f","0"
0,0,48,16.55,"f","0"
0,0,4,7.89,"w","0"
0,0,170,14.33,"f","0"
0,0,70,15.22,"w","1"
0,0,4,12.59,"w","0"
0,0,57,11.44,"f","0"
0,0,39,17.57,"f","0"
0,0,31,14.65,"w","0"
0,0,22,8.18,"f","0"
0,0,83,12.99,"f","0"
0,0,91,13.65,"w","0"
0,0,65,12.99,"f","0"
0,0,65,12.99,"f","0"
0,0,52,13.98,"f","1"
0,0,87,11.67,"f","0"
0,0,39,9.99,"w","0"
0,0,87,13.98,"w","0"
0,0,74,10.99,"f","0"
0,0,48,10.99,"w","0"
0,0,4,11.99,"f","0"
0,0,65,14.49,"f","0"
0,0,39,12.69,"w","0"
0,0,31,6.89,"w","0"
0,0,9,13.33,"w","0"
0,0,83,19.52,"w","0"
0,0,48,17.14,"f","0"
0,0,31,14.99,"f","1"
0,0,78,12.35,"f","1"
0,0,83,14.49,"f","0"
0,0,26,5.32,"w","0"
0,0,91,16.59,"w","0"
0,0,30,13.98,"w","1"
0,0,39,6.68,"f","0"
0,0,44,12.69,"f","0"
0,0,96,16.59,"w","0"
0,0,13,7.26,"f","0"
0,0,61,12.39,"w","0"
0,0,52,6.49,"w","0"
0,0,83,8.39,"w","0"
0,0,144,14.33,"f","0"
0,0,139,12.12,"f","0"
0,0,52,13.66,"w","0"
0,0,44,10.99,"w","0"
0,0,83,13.35,"f","0"
0,0,13,17.86,"w","0"
0,0,4,13.18,"f","0"
0,0,9,10.99,"w","0"
0,0,70,11.67,"f","0"
0,0,65,8.39,"w","0"
0,0,43,24.89,"f","1"
0,0,126,21.6,"w","1"
0,0,48,14.99,"f","0"
0,0,74,13.35,"w","0"
0,0,113,23.1,"w","0"
0,0,74,13.98,"w","0"
0,0,52,15.59,"w","0"
0,0,122,8.9,"f","0"
0,0,13,9.17,"f","1"
0,0,65,13.35,"f","0"
0,0,156,14.09,"f","1"
0,0,48,13.66,"w","0"
0,0,43,11.53,"f","1"
0,0,95,24.99,"w","0"
0,0,65,8.39,"f","0"
0,0,4,7.89,"w","0"
0,0,44,12.69,"w","0"
0,0,4,6.24,"w","1"
0,0,131,15.22,"w","0"
0,0,26,12.69,"w","0"
0,0,39,13.99,"f","0"
0,0,104,19.52,"w","1"
0,0,9,13.35,"w","1"
0,0,18,16.99,"f","1"
0,0,4,9.17,"w","0"
0,0,43,10.64,"f","1"
0,0,18,10.99,"w","1"
0,0,26,9.17,"w","0"
0,0,126,18.25,"f","0"
0,0,57,8.19,"f","1"
2838.9,511.002,30,17.57,"f","0"
0,0,91,16.59,"w","0"
0,0,13,15.61,"f","0"
0,0,4,21,"w","1"
0,0,56,15.99,"w","0"
0,0,9,12.69,"w","0"
0,0,17,16.55,"w","0"
0,0,57,13.66,"w","0"
0,0,78,7.12,"f","0"
0,0,17,16.99,"f","0"
0,0,4,15.41,"w","0"
0,0,17,28.99,"f","0"
0,0,91,14.64,"w","1"
0,0,91,7.62,"w","0"
0,0,9,11.53,"w","0"
0,0,78,18.24,"w","0"
0,0,87,13.98,"f","1"
0,0,126,13.05,"f","0"
634.63,6.3462999983,39,17.27,"f","0"
0,0,18,14.65,"w","0"
0,0,52,6.03,"w","1"
0,0,74,12.49,"f","1"
0,0,30,10.16,"f","1"
1951.39,351.2502,30,15.61,"f","0"
0,0,22,7.89,"f","0"
0,0,4,8.38,"w","0"
0,0,17,9.17,"w","0"
0,0,17,17.86,"f","0"
0,0,17,12.29,"w","0"
0,0,35,17.57,"w","0"
0,0,78,15.8,"f","1"
0,0,57,13.66,"f","0"
0,0,35,18.25,"w","0"
0,0,74,15.61,"w","0"
0,0,83,15.61,"w","1"
0,0,13,19.99,"w","0"
0,0,9,9.17,"w","0"
0,0,87,15.31,"f","0"
0,0,39,7.89,"f","0"
0,0,26,15.61,"w","0"
0,0,17,12.69,"w","0"
0,0,35,8.39,"w","1"
0,0,22,17.86,"w","0"
0,0,61,13.35,"f","0"
0,0,65,8.39,"f","0"
0,0,83,10.15,"w","0"
0,0,52,16.2,"f","1"
0,0,39,7.89,"w","0"
0,0,35,16.29,"f","1"
0,0,144,15.31,"f","1"
0,0,4,13.18,"w","0"
0,0,22,12.69,"w","0"
0,0,56,13.98,"f","1"
0,0,35,12.29,"w","0"
0,0,117,8.6,"f","0"
0,0,65,13.35,"f","0"
0,0,48,14.99,"f","0"
0,0,117,24.08,"f","0"
0,0,22,16.55,"f","0"
0,0,70,18.99,"w","0"
0,0,39,18.84,"w","0"
0,0,35,13.33,"w","0"
0,0,13,10.99,"f","0"
0,0,26,9.17,"f","0"
0,0,57,9.49,"f","0"
0,0,57,15.31,"w","1"
0,0,35,11.53,"w","0"
0,0,56,14.16,"w","1"
0,0,26,5.32,"w","0"
0,0,83,15.61,"f","0"
0,0,22,12.29,"f","0"
0,0,96,6.03,"f","1"
0,0,39,7.89,"f","0"
0,0,65,8.39,"w","0"
0,0,13,14.65,"w","0"
0,0,78,15.61,"w","0"
0,0,17,17.86,"w","0"
0,0,144,15.8,"f","0"
0,0,22,7.26,"w","0"
0,0,156,12.12,"f","1"
0,0,13,13.33,"f","0"
0,0,4,7.89,"w","0"
0,0,100,21,"f","1"
0,0,91,13.53,"w","1"
0,0,9,21.99,"w","0"
0,0,4,14.33,"w","0"
0,0,4,9.76,"w","0"
0,0,83,12.99,"w","0"
0,0,61,12.99,"w","0"
0,0,9,12.29,"f","1"
0,0,83,9.17,"w","0"
0,0,39,9.17,"w","0"
0,0,156,6.03,"f","1"
0,0,22,9.17,"w","0"
0,0,52,7.49,"f","0"
0,0,82,7.9,"f","1"
0,0,122,18.25,"w","0"
0,0,44,13.33,"f","0"
0,0,39,14.65,"w","0"
0,0,65,14.99,"w","0"
0,0,4,14.48,"w","0"
0,0,22,10.99,"w","0"
0,0,44,17.86,"f","0"
0,0,17,13.33,"f","0"
0,0,135,16.29,"f","0"
0,0,65,10.99,"w","0"
0,0,35,17.57,"w","0"
0,0,43,10.15,"w","1"
0,0,87,12.49,"w","0"
0,0,48,5.93,"w","0"
0,0,61,6.03,"f","0"
0,0,95,14.64,"w","0"
0,0,39,12.99,"f","1"
0,0,78,9.17,"f","0"
0,0,144,21,"f","0"
0,0,13,12.99,"f","1"
0,0,22,19.99,"w","0"
0,0,70,18.24,"f","0"
0,0,39,24.08,"f","0"
0,0,52,6.99,"f","0"
0,0,43,12.99,"w","1"
0,0,22,12.29,"w","0"
0,0,109,13.67,"f","1"
0,0,61,14.99,"w","0"
0,0,39,16.99,"f","0"
0,0,26,16.99,"w","0"
0,0,43,7.49,"f","1"
0,0,13,9.17,"w","0"
0,0,31,7.26,"w","0"
0,0,26,18.25,"f","0"
0,0,117,10.99,"f","0"
0,0,91,23.43,"f","0"
0,0,9,11.49,"w","0"
0,0,9,12.69,"f","0"
0,0,78,14.49,"f","0"
0,0,161,16.29,"w","1"
0,0,100,11.99,"w","0"
0,0,104,13.11,"w","1"
0,0,104,13.53,"w","0"
0,0,13,17.57,"w","0"
0,0,22,17.57,"w","0"
0,0,35,8.39,"f","1"
0,0,35,12.99,"w","1"
0,0,22,11.53,"w","0"
0,0,31,12.29,"f","0"
0,0,52,8.19,"f","0"
0,0,78,15.61,"w","0"
0,0,83,14.99,"w","0"
0,0,65,25.57,"w","0"
0,0,9,7.26,"w","0"
0,0,109,21,"w","1"
0,0,100,11.99,"f","0"
0,0,104,16.24,"f","0"
0,0,26,18.25,"w","0"
0,0,4,11.99,"w","0"
0,0,52,11.99,"f","0"
0,0,35,15.61,"f","0"
0,0,26,17.1,"f","1"
0,0,83,13.35,"f","0"
0,0,17,9.99,"w","0"
0,0,44,6.68,"f","0"
0,0,91,12.49,"w","0"
0,0,31,11.14,"w","1"
0,0,100,8.9,"f","1"
0,0,31,15.61,"f","0"
0,0,39,16.55,"w","0"
0,0,17,9.99,"w","0"
0,0,96,15.1,"f","1"
0,0,44,14.65,"f","0"
0,0,56,15.1,"f","1"
0,0,31,12.69,"f","0"
0,0,126,11.55,"f","0"
0,0,70,19.72,"w","1"
0,0,48,17.86,"f","0"
0,0,13,8.18,"f","0"
0,0,13,6.89,"w","0"
0,0,22,17.57,"f","0"
0,0,17,6.89,"w","0"
0,0,39,10.99,"w","0"
0,0,104,16.24,"f","0"
0,0,13,9.17,"f","0"
587.7,5.8769999987,57,13.11,"w","0"
0,0,13,7.89,"w","0"
0,0,39,8.18,"w","0"
0,0,13,13.99,"w","0"
0,0,48,7.49,"w","0"
0,0,48,11.53,"f","0"
0,0,148,10.16,"f","0"
0,0,31,18.25,"f","0"
0,0,44,6.92,"w","0"
0,0,4,6.89,"w","0"
0,0,83,14.16,"w","0"
0,0,17,9.17,"w","0"
0,0,48,12.99,"f","0"
0,0,96,13.65,"f","0"
0,0,31,13.33,"w","0"
0,0,26,11.53,"w","0"
0,0,148,13.11,"f","0"
0,0,65,10.15,"f","0"
0,0,52,8.19,"f","0"
0,0,31,13.33,"w","0"
0,0,61,19.99,"w","1"
0,0,100,19.22,"f","0"
0,0,26,7.26,"f","0"
0,0,52,12.99,"f","0"
0,0,156,19.72,"f","0"
0,0,65,18.55,"f","0"
0,0,109,11.99,"w","0"
0,0,4,5.32,"w","0"
0,0,78,19.52,"f","0"
0,0,61,14.31,"w","0"
0,0,31,7.89,"w","0"
0,0,35,18.25,"f","0"
0,0,13,13.99,"w","0"
0,0,104,12.12,"f","1"
0,0,65,7.12,"w","0"
0,0,13,24.99,"w","0"
0,0,35,9.17,"w","0"
0,0,26,9.17,"f","0"
0,0,30,20.2,"f","0"
0,0,17,13.33,"w","1"
0,0,13,7.26,"f","0"
0,0,100,18.92,"w","0"
0,0,4,13.18,"f","0"
0,0,26,8.18,"f","0"
0,0,61,14.31,"w","0"
0,0,126,8.9,"w","0"
0,0,74,9.17,"f","0"
0,0,65,6.03,"f","0"
0,0,70,14.49,"w","0"
0,0,35,14.65,"w","0"
0,0,56,9.71,"f","1"
2337.28,23.2704,35,15.31,"f","0"
1321.56,13.1020000039,65,10.16,"f","0"
0,0,17,7.89,"w","0"
0,0,4,17.86,"f","0"
0,0,4,9.99,"w","0"
0,0,57,17.27,"f","1"
0,0,74,13.98,"f","0"
0,0,13,15.61,"w","0"
0,0,35,7.9,"f","1"
0,0,87,14.49,"w","0"
0,0,61,9.49,"w","0"
0,0,13,17.57,"f","1"
0,0,96,15.61,"w","0"
0,0,31,12.29,"f","0"
0,0,9,6.89,"w","0"
0,0,156,12.12,"f","1"
0,0,26,10.99,"w","0"
2463.36,24.6336,39,16.29,"w","0"
0,0,65,10.15,"w","0"
0,0,26,17.57,"f","0"
0,0,13,18.55,"f","0"
0,0,113,15.88,"f","0"
0,0,39,10.99,"w","0"
0,0,39,12.29,"w","0"
0,0,39,13.05,"f","0"
0,0,4,13.67,"w","0"
0,0,9,8.18,"w","0"
0,0,104,18.25,"f","0"
0,0,35,7.26,"f","0"
0,0,78,18.24,"w","0"
0,0,17,12.29,"w","0"
0,0,31,6.89,"w","0"
0,0,65,9.17,"w","0"
0,0,48,15.59,"w","0"
0,0,13,15.61,"w","0"
0,0,31,17.86,"w","0"
0,0,91,16.29,"f","1"
865.66,8.6566,31,22.45,"w","0"
0,0,26,7.89,"w","0"
0,0,91,12.99,"f","0"
0,0,31,5.32,"w","0"
0,0,35,7.89,"f","0"
0,0,35,6.39,"w","0"
0,0,44,9.99,"w","0"
0,0,70,15.61,"f","0"
0,0,113,10.99,"f","0"
0,0,31,6.92,"w","1"
0,0,78,9.17,"f","0"
0,0,17,8.18,"f","0"
0,0,17,12.29,"w","0"
0,0,17,12.29,"w","0"
0,0,30,13.35,"f","0"
0,0,39,8.18,"w","0"
0,0,78,14.99,"w","0"
0,0,109,16.2,"f","0"
0,0,83,10.15,"f","0"
0,0,83,19.52,"f","0"
0,0,61,11.67,"f","0"
0,0,52,14.31,"w","0"
0,0,26,13.33,"w","0"
0,0,65,10.15,"f","0"
0,0,152,15.8,"f","1"
0,0,83,12.99,"w","0"
0,0,52,6.49,"f","1"
0,0,78,6.03,"f","0"
0,0,13,10.99,"f","0"
0,0,35,11.44,"f","1"
0,0,57,13.66,"w","0"
0,0,52,14.31,"f","0"
0,0,156,12.12,"f","1"
0,0,100,13.53,"w","0"
0,0,52,14.99,"w","0"
0,0,52,11.44,"w","0"
0,0,65,13.98,"f","0"
0,0,4,8.38,"f","0"
0,0,52,8.9,"w","1"
0,0,13,16.55,"f","0"
0,0,22,9.99,"f","0"
0,0,22,13.33,"w","0"
0,0,22,18.55,"f","0"
342.71,61.6878,113,13.11,"f","0"
0,0,26,12.29,"f","0"
0,0,13,17.57,"w","0"
0,0,26,12.29,"w","0"
0,0,156,12.12,"f","1"
0,0,83,9.17,"w","0"
0,0,109,15.1,"f","0"
0,0,109,9.67,"w","0"
0,0,26,17.86,"w","0"
0,0,17,13.99,"w","0"
0,0,131,17.56,"f","0"
0,0,57,13.66,"w","0"
0,0,13,11.53,"w","0"
0,0,13,9.99,"w","0"
0,0,26,18.25,"w","0"
0,0,100,13.53,"f","0"
0,0,109,7.9,"w","0"
0,0,35,9.99,"f","0"
0,0,26,7.26,"w","0"
0,0,109,11.99,"f","0"
0,0,57,8.39,"w","1"
0,0,13,20.99,"f","0"
0,0,109,13.67,"f","0"
0,0,61,10.16,"w","1"
0,0,43,17.57,"f","0"
0,0,4,9.17,"w","0"
0,0,43,16.59,"f","1"
0,0,26,11.53,"f","1"
0,0,56,13.66,"w","0"
0,0,9,12.29,"f","0"
0,0,43,25.8,"w","0"
0,0,91,12.49,"w","0"
0,0,17,18.25,"w","0"
0,0,78,8.39,"f","0"
0,0,17,10.99,"f","0"
0,0,135,7.62,"f","0"
0,0,22,9.99,"w","0"
0,0,35,6.68,"w","0"
0,0,70,13.35,"f","0"
0,0,31,14.33,"w","0"
0,0,13,11.53,"w","0"
0,0,83,17.57,"w","0"
0,0,83,16.99,"w","0"
0,0,4,10.64,"f","1"
0,0,91,15.31,"f","0"
0,0,109,19.2,"f","0"
0,0,65,14.49,"w","0"
0,0,17,21.99,"f","0"
0,0,52,15.59,"f","0"
0,0,22,15.61,"f","0"
0,0,109,9.67,"f","0"
0,0,26,14.65,"w","1"
0,0,35,12.69,"w","0"
0,0,152,12.12,"f","0"
0,0,9,12.05,"w","0"
0,0,13,18.25,"w","0"
0,0,4,22.15,"w","1"
0,0,65,14.49,"w","0"
0,0,87,7.62,"w","1"
0,0,9,17.57,"f","0"
0,0,109,10.99,"w","0"
0,0,35,12.29,"f","0"
0,0,30,17.14,"f","0"
0,0,156,17.27,"f","1"
0,0,9,16.55,"w","0"
0,0,78,8.39,"w","0"
0,0,148,21.49,"f","0"
0,0,4,9.76,"w","0"
0,0,13,13.99,"w","0"
0,0,9,13.67,"f","0"
0,0,57,15.61,"f","1"
0,0,4,11.22,"w","0"
0,0,70,15.61,"f","1"
0,0,56,9.67,"w","1"
0,0,74,10.99,"f","0"
0,0,74,12.12,"f","0"
0,0,31,18.55,"w","0"
0,0,135,15.31,"f","0"
0,0,22,13.33,"w","0"
0,0,4,8.38,"f","0"
0,0,9,7.89,"w","0"
0,0,74,13.35,"f","0"
0,0,57,19.52,"w","1"
0,0,13,6.24,"w","0"
0,0,26,13.99,"f","0"
0,0,43,7.89,"w","0"
0,0,156,7.62,"f","1"
0,0,13,10.99,"w","0"
0,0,117,14.3,"f","0"
0,0,22,6.24,"w","0"
0,0,57,6.03,"w","0"
0,0,144,13.11,"f","0"
0,0,22,6.89,"w","0"
0,0,35,14.64,"f","1"
0,0,87,12.49,"f","0"
0,0,43,8.19,"w","1"
0,0,78,6.49,"w","0"
0,0,65,13.35,"f","0"
0,0,22,14.65,"w","0"
0,0,9,10.64,"f","1"
0,0,26,17.57,"f","0"
0,0,4,9.76,"f","0"
0,0,35,9.17,"w","0"
0,0,165,22.47,"f","0"
0,0,9,5.32,"w","0"
0,0,78,6.03,"f","0"
0,0,43,13.98,"w","1"
0,0,78,19.52,"f","0"
0,0,52,13.66,"f","0"
0,0,4,10.99,"w","0"
0,0,39,20.49,"f","0"
0,0,26,15.61,"f","0"
0,0,148,15.31,"w","0"
0,0,156,8.9,"f","1"
0,0,35,9.99,"f","0"
0,0,17,6.89,"w","0"
0,0,22,10.99,"w","0"
0,0,26,12.29,"w","0"
0,0,74,12.49,"w","1"
0,0,113,9.99,"f","0"
0,0,104,11.99,"f","0"
0,0,87,15.61,"w","0"
0,0,26,9.99,"f","0"
0,0,74,7.12,"f","0"
0,0,17,11.53,"w","0"
0,0,44,9.17,"f","0"
0,0,104,17.57,"f","0"
0,0,9,10.99,"w","0"
0,0,31,11.53,"w","0"
0,0,135,24.89,"f","0"
0,0,9,12.59,"w","0"
0,0,78,12.49,"f","0"
0,0,4,11.99,"w","1"
267.33,2.56,13,14.09,"f","0"
0,0,13,10.99,"f","0"
0,0,13,13.33,"f","0"
0,0,35,15.61,"w","0"
0,0,95,11.99,"w","0"
0,0,74,13.98,"w","0"
0,0,35,12.69,"w","0"
0,0,13,15.61,"w","0"
0,0,13,6.24,"w","0"
0,0,39,15.61,"w","0"
0,0,26,18.25,"f","0"
0,0,26,6.24,"w","0"
0,0,156,12.12,"f","1"
0,0,104,14.09,"f","1"
0,0,91,18.25,"f","0"
0,0,48,12.39,"w","0"
0,0,31,11.53,"w","0"
0,0,31,10.99,"w","0"
0,0,117,13.11,"f","1"
0,0,65,10.99,"f","0"
0,0,57,14.16,"f","1"
0,0,22,22.99,"w","1"
0,0,69,12.12,"f","0"
0,0,35,12.29,"w","0"
0,0,70,25.8,"f","0"
0,0,26,10.99,"f","0"
0,0,78,13.98,"f","1"
0,0,39,12.99,"f","1"
0,0,26,26.77,"f","0"
0,0,74,13.35,"w","0"
0,0,4,6.24,"w","0"
0,0,13,7.89,"w","0"
708.36,7.08,30,17.27,"w","0"
0,0,13,7.89,"w","0"
0,0,4,10.99,"f","1"
0,0,52,12.39,"f","0"
0,0,91,13.98,"f","1"
0,0,35,6.68,"w","0"
0,0,83,14.49,"w","0"
0,0,65,12.99,"w","0"
0,0,48,7.89,"f","0"
0,0,17,14.65,"f","1"
0,0,52,10.49,"f","0"
0,0,17,6.89,"w","0"
0,0,57,12.99,"w","0"
0,0,22,6.24,"f","0"
0,0,13,12.29,"f","0"
0,0,9,17.86,"f","0"
0,0,4,12.59,"f","1"
0,0,31,6.89,"w","0"
0,0,9,12.05,"w","0"
0,0,100,7.62,"f","0"
0,0,56,14.49,"w","0"
0,0,122,17.56,"f","0"
2682,480.6,91,14.09,"f","0"
0,0,48,13.66,"w","0"
0,0,148,16.29,"f","0"
0,0,4,8.38,"w","0"
0,0,57,10.99,"f","1"
0,0,31,12.69,"f","0"
0,0,109,17.76,"f","0"
0,0,9,10.99,"w","0"
0,0,13,6.24,"w","0"
0,0,65,9.17,"f","0"
0,0,122,10.64,"w","0"
0,0,9,11.49,"f","0"
0,0,22,5.32,"w","0"
0,0,9,11.53,"w","1"
0,0,31,12.69,"f","0"
0,0,87,21.99,"f","1"
0,0,31,15.61,"w","0"
0,0,91,21.18,"f","0"
0,0,35,12.29,"f","1"
0,0,22,13.99,"w","0"
0,0,17,18.55,"f","0"
0,0,31,12.69,"w","0"
0,0,39,8.9,"f","1"
0,0,56,10.99,"w","1"
0,0,131,11.55,"f","0"
0,0,70,10.16,"f","1"
0,0,52,14.31,"w","0"
0,0,57,10.16,"f","1"
0,0,100,10.16,"w","1"
0,0,104,15.61,"f","1"
0,0,44,12.29,"w","0"
0,0,87,14.16,"w","0"
0,0,48,10.49,"w","0"
0,0,26,10.99,"f","0"
0,0,4,7.89,"w","0"
0,0,4,18.99,"w","0"
0,0,48,5.93,"f","0"
0,0,39,12.49,"w","1"
0,0,13,12.29,"w","0"
0,0,44,8.18,"w","0"
0,0,65,18.24,"w","0"
0,0,17,9.99,"f","0"
0,0,22,8.18,"f","0"
0,0,126,10.64,"f","0"
0,0,96,18.92,"w","0"
0,0,57,12.39,"f","0"
0,0,74,16.59,"f","1"
811.46,8.1146,22,12.12,"f","0"
0,0,48,12.39,"w","0"
0,0,9,8.18,"w","0"
0,0,104,15.8,"w","1"
0,0,13,8.18,"f","0"
0,0,44,16.55,"w","0"
0,0,87,10.99,"f","1"
0,0,113,16.2,"f","0"
0,0,109,8.9,"f","1"
0,0,26,16.29,"f","1"
0,0,113,14.3,"f","0"
0,0,100,18.25,"f","0"
0,0,48,17.86,"f","0"
0,0,4,19.52,"f","1"
0,0,61,20.2,"f","0"
0,0,0,19.99,"w","1"
0,0,39,12.69,"f","0"
0,0,52,15.22,"f","1"
0,0,9,18.25,"w","1"
0,0,139,13.11,"w","0"
0,0,22,11.53,"w","0"
0,0,126,20.31,"w","0"
0,0,113,19.2,"w","0"
0,0,35,14.49,"w","0"
0,0,17,12.69,"f","0"
0,0,70,6.03,"f","0"
0,0,65,14.98,"f","1"
0,0,17,6.97,"w","1"
0,0,65,6.03,"f","1"
0,0,17,19.19,"w","0"
0,0,9,20.2,"f","0"
0,0,52,8.67,"w","0"
0,0,13,10.99,"w","0"
0,0,31,7.89,"w","0"
0,0,13,16.55,"w","0"
0,0,4,12.59,"w","0"
0,0,13,13.33,"w","0"
0,0,31,8.18,"w","0"
0,0,57,7.12,"w","0"
0,0,52,8.19,"f","0"
0,0,65,11.55,"f","1"
0,0,31,14.16,"f","1"
0,0,17,9.99,"w","0"
0,0,17,11.53,"w","0"
0,0,126,13.11,"f","0"
0,0,130,12.35,"f","0"
0,0,135,15.8,"f","0"
0,0,4,14.65,"w","0"
0,0,4,6.49,"w","1"
0,0,35,12.69,"f","0"
0,0,35,12.99,"f","1"
0,0,9,11.49,"f","0"
0,0,65,12.99,"w","0"
0,0,17,18.25,"f","0"
0,0,39,14.99,"w","1"
0,0,56,8.67,"w","0"
0,0,48,16.55,"w","0"
0,0,165,14.09,"f","1"
0,0,156,15.31,"f","1"
0,0,104,16.24,"f","0"
0,0,91,13.65,"w","0"
0,0,31,8.18,"w","0"
0,0,9,16.55,"w","0"
0,0,22,5.32,"f","0"
0,0,31,19.19,"w","0"
0,0,61,18.99,"w","0"
0,0,69,14.98,"f","1"
0,0,35,24.89,"f","1"
0,0,65,16.29,"w","0"
0,0,39,8.18,"w","0"
0,0,100,13.11,"f","1"
0,0,9,13.67,"w","0"
1302.25,234.405,18,12.99,"w","0"
0,0,74,14.49,"w","0"
0,0,17,15.61,"f","0"
0,0,9,10.99,"f","0"
0,0,31,17.57,"f","0"
0,0,61,12.49,"f","1"
0,0,52,6.99,"f","0"
0,0,91,16.59,"f","0"
0,0,44,9.67,"w","1"
0,0,65,13.98,"w","0"
5401.57,972.2826,87,25.89,"w","0"
0,0,48,16.99,"f","0"
0,0,74,17.57,"w","0"
0,0,13,14.65,"w","0"
0,0,131,13.68,"f","0"
0,0,78,14.33,"f","1"
0,0,4,22.45,"w","1"
0,0,65,9.17,"w","0"
0,0,48,13.98,"w","1"
0,0,26,18.55,"w","0"
0,0,17,14.65,"w","0"
0,0,39,16.2,"w","1"
0,0,43,12.99,"w","0"
0,0,96,14.16,"f","0"
0,0,44,22.99,"w","0"
0,0,31,17.57,"w","0"
0,0,31,7.89,"w","0"
0,0,109,14.47,"w","0"
0,0,100,14.98,"f","0"
0,0,39,16.99,"f","0"
0,0,100,6.62,"w","0"
0,0,4,7.89,"f","0"
0,0,83,12.99,"w","0"
0,0,65,15.61,"w","0"
0,0,13,8.18,"w","0"
0,0,13,18.55,"f","0"
0,0,22,5.32,"w","0"
0,0,26,16.99,"f","0"
0,0,156,16.29,"f","1"
0,0,39,19.24,"f","0"
0,0,91,14.16,"w","1"
0,0,9,13.33,"w","0"
0,0,78,7.69,"w","0"
0,0,22,9.99,"w","0"
0,0,74,18.85,"f","1"
0,0,148,12.12,"w","0"
